Page.Name,Page.Category,Page.Admin.Top.Country,Page.Description,Page.Created,Likes.at.Posting,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Total.Views,Video.Length,URL,Message
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064565,1081548,2021-10-07 04:30:10 AEDT,2021-10-07,04:30:10,Link,58,13,9,1,1,1,1,0,1,0,N/A,https://www.facebook.com/126297030950/posts/10158021260995951,"An estimated 300 million people around the world are living with depression, according to the World Health Organization (WHO). From perinatal depression to seasonal affective disorder, depression can affect anyone. See what experts are saying about the research and treatment of this complicated illness."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064565,1081548,2021-10-07 01:33:03 AEDT,2021-10-07,01:33:03,Link,42,5,9,2,0,1,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10158021055045951,"More than 75% of people with mental health disorders in low- and middle-income countries receive no care at all, according to the World Health Organization (WHO). Learn how Johnson & Johnson and the Rwanda Ministry of Health are working together to build an affordable model of mental healthcare in the sub-Saharan country."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064581,1081557,2021-10-06 04:00:16 AEDT,2021-10-06,04:00:16,Link,51,5,11,6,1,1,0,0,2,0,N/A,https://www.facebook.com/126297030950/posts/10158019726955951,"An estimated 300 million people around the world live with a mental illness, according to the World Health Organization (WHO). In collaboration with a team of experts, Johnson & Johnson curated a list of resources, stories and insights about mental health awareness and treatment. Learn more about the innovative technologies and therapies being used to help treat and support people with mental illness."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064581,1081557,2021-10-06 00:30:11 AEDT,2021-10-06,00:30:11,Link,161,3,15,22,0,1,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10158019496550951,"“Under Jennifer’s leadership, our Pharmaceuticals business reached new heights and positively impacted millions of people around the world. Add to that her commitment to diversity, equity and inclusion (DE&I), and it’s easy to see why she remains on Fortune’s list of Most Powerful Women in Business,”–Joaquin Duato, Vice Chairman of the Executive Committee, Johnson & Johnson. Recognized for her innovative work and leadership, Johnson & Johnson is proud to congratulate Jennifer Taubert, Executive Vice President and Worldwide Chairman, Pharmaceuticals, Johnson & Johnson, on being named one of Fortune’s Most Powerful Women in Business. Read more about this transformative leader."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064612,1081542,2021-10-01 23:00:14 AEST,2021-10-01,23:00:14,Photo,77,13,12,20,0,2,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10158014110740951,It’s an honor to land on Seramount’s 100 Best Companies List for Working Parents—and to be recognized as a 2021 Best Company for Dads. Learn how Johnson & Johnson creates an environment that allows parents to thrive every day: https://social.jnj.com/39TQFEg
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064607,1081524,2021-10-01 02:00:23 AEST,2021-10-01,02:00:23,Link,155,20,13,8,0,6,0,1,1,0,N/A,https://www.facebook.com/126297030950/posts/10158012904680951,"""Receiving this award is a wonderful acknowledgment of the work resulting from my many years of working with Dr. Karikó, but the most important thing is the benefit the work has given to people."" —Drew Weissman, M.D., Ph.D, co-recipient of the 2021 Dr. Paul Janssen Award for Biomedical Research. Learn how Dr. Katalin Karikó and Dr. Drew Weissman’s revolutionary work helped change the trajectory of the #COVID19 pandemic, and how it continues to pave the way for future vaccines and therapeutics."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064607,1081524,2021-09-30 23:00:28 AEST,2021-09-30,23:00:28,Native Video,60,4,8,1,0,0,0,0,0,1602,00:00:25,https://www.facebook.com/126297030950/posts/10158012664325951,"From experience in public health to advocacy and entrepreneurship, Johnson & Johnson has united a panel of nationally and locally recognized experts to join the Health Equity Innovation Challenge. Meet the distinguished judges helping identify potential solutions that could advance health equity: https://social.jnj.com/3F2KHPI:=:https://www.jnj.com/health-equity-innovation-challenge?utm_source=facebook_feed&utm_medium=organic&utm_campaign=meetthejudges_heic&utm_content=equitablefuturepillar"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064591,1081498,2021-09-30 02:30:10 AEST,2021-09-30,02:30:10,Link,126,6,12,21,0,0,0,0,13,0,N/A,https://www.facebook.com/126297030950/posts/10158011423745951,"“I worked extremely hard to be as strong and as healthy as I could be before my surgery. Then, I fought—every single day—to make myself even stronger and healthier after. I conquered open heart surgery. I am a fighter.” —Cat Oyler, Vice President, Clinical Transformation, Immunology, Janssen Research and Development, on her recovery after open heart surgery. This #WorldHeartDay, hear how Oyler is using her experience of conquering a life-threatening disease to help make a difference in the world."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064591,1081498,2021-09-29 23:00:42 AEST,2021-09-29,23:00:42,Native Video,41,5,6,2,0,1,0,0,0,1488,00:00:26,https://www.facebook.com/126297030950/posts/10158011207050951,"Black and Hispanic people in the United States have long been disproportionately impacted by a wide range of diseases due to healthcare inequities caused by centuries of systemic racism. Now is the time to help right systemic wrongs. Johnson & Johnson is launching the Health Equity Innovation Challenge with the ambition of accelerating innovative solutions developed for the community, by the community. Have an idea? Apply today: https://social.jnj.com/2ZBdhYd:=:https://www.jnj.com/health-equity-innovation-challenge?utm_source=facebook_feed&utm_medium=organic&utm_campaign=creativecarousel1_heic&utm_content=equitablefuturepillar"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064561,1081459,2021-09-29 02:02:15 AEST,2021-09-29,02:02:15,Native Video,77,7,14,9,1,1,0,0,0,3975,00:00:22,https://www.facebook.com/126297030950/posts/10158010036550951,"People of color have long faced disproportionate barriers to good health—a reality that has only been illuminated by the pandemic. To help address these devastating healthcare disparities, Johnson & Johnson is launching the Health Equity Innovation Challenge—a bold initiative with the ambition to accelerate innovative solutions developed for the community, by the community: https://social.jnj.com/3zTgUoN"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064360,1081209,2021-09-23 02:00:45 AEST,2021-09-23,02:00:45,Native Video,51,4,12,9,0,0,1,0,0,2670,00:00:26,https://www.facebook.com/126297030950/posts/10158001295870951,"According to the American Cancer Society, prostate cancer is the most common cancer in men. Despite its prevalence, there is still a debate about how to prevent, detect and treat it. This #ProstateCancerAwarenessMonth, experts discuss some of the measures that men can take to reduce their risk of developing cancer: https://social.jnj.com/39sF2nz:=:https://www.jnj.com/health-and-wellness/5-prostate-cancer-facts-and-tips"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064224,1081043,2021-09-21 05:00:16 AEST,2021-09-21,05:00:16,Link,172,7,23,21,0,0,0,0,2,0,N/A,https://www.facebook.com/126297030950/posts/10157998484645951,"As part of its #HealthforHumanity goals, Johnson & Johnson is transitioning to using 100% renewable electricity across its facilities over the next five years. This #ClimateWeek, learn about the initiatives, like expanding the use of solar energy, to help reduce the company’s carbon footprint."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064049,1080835,2021-09-19 00:00:32 AEST,2021-09-19,00:00:32,Native Video,87,5,22,20,0,0,0,0,4,3913,00:00:10,https://www.facebook.com/126297030950/posts/10157995095635951,"As part of its commitment to advancing equitable access to medicine, Johnson & Johnson recently launched the Kalangala District Medical Drones Project—an innovative program using medical drones to deliver HIV treatments to people in Uganda. This National HIV/AIDS and Aging Awareness Day, discover how this initiative is being used to provide lifesaving HIV drugs to 20 landing sites across five islands, reaching more than 3,700 people in a single day: https://social.jnj.com/3lDI1z7:=:https://www.jnj.com/innovation/medical-drones-deliver-hiv-medicine"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1063975,1080722,2021-09-17 02:00:48 AEST,2021-09-17,02:00:48,Native Video,91,17,19,7,0,0,0,0,1,5064,00:00:22,https://www.facebook.com/126297030950/posts/10157992402405951,"Since the pandemic began, 80% of adults expressed that they intend to be more mindful about regularly practicing self-care, according to The Harris Poll. To help consumers enhance their self-care habits, Johnson & Johnson created the Future of Self Care team to identify upcoming wellness trends. Discover how their findings may impact how you prioritize your health: https://social.jnj.com/3CjuXpr:=:https://www.jnj.com/health-and-wellness/self-care-trends-that-could-change-your-approach-to-health?utm_source=facebook_feed&utm_medium=organic&utm_campaign=selfcare_new&utm_content=livingourvaluespillar_equitablefuturepillar"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1063974,1080701,2021-09-15 23:00:15 AEST,2021-09-15,23:00:15,Link,48,6,7,8,0,1,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10157990870510951,"“I imagine that pharmacists and doctors who used our products were grateful for the personal touch offered by our Spanish-speaking salespeople, who could help them better communicate with customers and patients,”—Margaret Gurowitz, Chief Historian, Johnson & Johnson, on the company’s Hispanic salesforce in the early 1900s. From in-language communications to empowering Spanish-speaking doctors, this #HispanicHeritageMonth, read as Gurowitz traces how J&J has embraced and supported Hispanic populations for over a century."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1063948,1080573,2021-09-09 01:59:13 AEST,2021-09-09,01:59:13,Link,116,2,17,16,0,0,1,0,1,0,N/A,https://www.facebook.com/126297030950/posts/10157981012365951,"Decades before our “Bridge to Employment” program, which provides young people with career coaching and job shadowing opportunities, Johnson & Johnson launched “A Day in Modern Industry,” designed to give local high school students a chance to shadow J&J staffers throughout the company. This #BackToSchool season, learn more about this trailblazing program and our longstanding legacy of supporting students."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1063977,1080522,2021-09-03 02:00:13 AEST,2021-09-03,02:00:13,Link,210,21,29,25,0,2,0,1,1,0,N/A,https://www.facebook.com/126297030950/posts/10157971637220951,"From supporting employee service members to expanding family care benefits, Johnson & Johnson has built a legacy providing their employees with security and opportunity. In honor of Labor Day, learn more about the initiatives that have made the company a pro-employee trailblazer for more than a century."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1063991,1080533,2021-09-02 02:00:27 AEST,2021-09-02,02:00:27,Native Video,79,2,16,10,0,0,0,0,0,3337,00:00:15,https://www.facebook.com/126297030950/posts/10157970131930951,"With the rapid adoption of telehealth during the pandemic, how are companies working to help people get personalized care from wherever they are? Through investments in software that allows surgeons to monitor patients remotely to entrepreneurs and companies leveraging telemedicine to help close health equity gaps, read how Johnson & Johnson is investing to help put patients first: https://social.jnj.com/2Yh4M45"
